doc_id,actor,actor_type,positioning,context,platform,date,post_chatgpt,word_count,n_sentences,innovation_score,economic_score,risk_score,regulation_score,existential_score,none_pct,innovation_subcategory_dominant
3619c94d-7028-4bf4-a049-d802d91caeb1,OpenAI,company,capability,commercial,research_paper,2026-02-05,1,169,3,0.0,0.0,0.0,0.0,0.0,1.0,
07b26961-0326-46d1-963c-9e5bfcdb0387,OpenAI,company,capability,commercial,research_paper,2026-01-29,1,212,5,0.2,0.0,0.0,0.0,0.0,0.8,productivity
eab3abdf-df97-4673-82d5-280fa5b91665,OpenAI,company,capability,commercial,blog,2024-05-13,1,1686,8,0.0,0.0,0.25,0.0,0.0,0.75,
4a85f477-0090-4972-92c1-e4ae491b426b,OpenAI,company,capability,commercial,research_paper,2023-06-21,1,761,4,0.0,0.0,0.0,0.0,0.0,1.0,
8fbfbd55-7947-4966-a18f-b18eaaca2061,OpenAI,company,capability,commercial,research_paper,2026-05-01,1,233,4,0.75,0.0,0.0,0.0,0.0,0.25,productivity
6d2fa34c-cb5c-46c3-a651-35a31d7304b2,OpenAI,company,capability,commercial,research_paper,2026-04-13,1,223,2,0.0,0.0,0.0,0.0,0.0,1.0,
311f628a-ff46-4c30-bd01-4eb463791141,OpenAI,company,capability,commercial,research_paper,2025-11-09,1,225,0,,,,,,,
bd8d2213-981d-487e-ac4c-01c3526c18d1,OpenAI,company,capability,commercial,blog,2022-08-16,0,1462,33,0.2727272727272727,0.0,0.0,0.09090909090909091,0.030303030303030304,0.6060606060606061,scientific
e305a598-d80c-4614-9e1d-6c0af97e147c,OpenAI,company,capability,commercial,research_paper,2026-04-27,1,148,3,0.0,0.0,0.0,0.0,0.0,1.0,
f9956b06-8486-4961-923e-d001512012c8,OpenAI,company,capability,commercial,research_paper,2025-10-28,1,174,1,0.0,0.0,0.0,0.0,0.0,1.0,
fd4d7fc7-1c70-4b46-99be-5fa5cbf47dbb,OpenAI,company,capability,commercial,research_paper,2026-05-06,1,179,0,,,,,,,
4a6161a5-9e47-45d0-b9f0-3eead83bc24a,OpenAI,company,capability,commercial,research_paper,2026-03-16,1,154,1,0.0,0.0,0.0,0.0,0.0,1.0,
3649446a-6150-4e60-b80b-25aaca88a300,OpenAI,company,capability,commercial,research_paper,2026-04-14,1,204,2,0.0,0.0,0.0,0.0,0.0,1.0,
2ef13fd4-470d-4e43-b8e3-5cc4cd14c690,OpenAI,company,capability,commercial,research_paper,2026-01-15,1,176,0,,,,,,,
8ea7b7b5-2c97-48fd-b9e5-4179ff5982da,OpenAI,company,capability,commercial,research_paper,2026-04-09,1,203,3,0.0,0.0,0.0,0.0,0.0,1.0,
76be50ad-3096-4f77-b14a-46e858cd5389,OpenAI,company,capability,commercial,research_paper,2026-03-20,1,194,2,0.0,0.0,0.0,0.0,0.0,1.0,
5c53aa95-13d5-465b-9779-4996372d3a4b,OpenAI,company,capability,commercial,blog,2025-04-19,1,4184,43,0.3023255813953488,0.0,0.046511627906976744,0.046511627906976744,0.0,0.6046511627906976,productivity
bb4454ac-0a3a-42aa-b80b-12cb0c8c4c6e,OpenAI,company,capability,commercial,blog,2022-10-24,0,1812,38,0.0,0.0,0.4473684210526316,0.0,0.0,0.5526315789473685,
0a5f8dc0-a8fd-4c40-aace-addfd9ef39c9,OpenAI,company,capability,commercial,research_paper,2026-01-31,1,173,2,0.0,0.0,0.0,0.0,0.0,1.0,
5e268189-c320-49ba-ad76-de3c89c56e41,OpenAI,company,capability,commercial,research_paper,2026-05-04,1,247,4,0.0,0.0,0.0,0.0,0.0,1.0,
771859d5-10d4-4d9f-9a85-3afd0c7c65ac,OpenAI,company,capability,commercial,research_paper,2026-04-30,1,183,2,1.0,0.0,0.0,0.0,0.0,0.0,health_biotech
02868340-e071-4436-9901-ddac6e0b3bb5,OpenAI,company,capability,commercial,research_paper,2025-12-18,1,166,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,scientific
356cfc15-c821-4d9c-9344-a22635e2df3e,OpenAI,company,capability,commercial,research_paper,2023-03-01,1,5042,100,0.1,0.0,0.0,0.04,0.0,0.86,scientific
61a12a05-273f-4863-8643-5046bc38f7ad,OpenAI,company,capability,commercial,research_paper,2026-04-28,1,190,4,0.25,0.0,0.25,0.0,0.0,0.5,scientific
be6801f1-ee3b-4f41-be6d-75bcee817c83,OpenAI,company,capability,commercial,research_paper,2026-03-30,1,174,3,0.0,0.0,0.0,0.0,0.0,1.0,
f9f0b56a-f5b3-4117-b715-0531920c9f87,OpenAI,company,capability,commercial,blog,2025-03-21,1,5182,31,0.0,0.0,0.1935483870967742,0.1935483870967742,0.03225806451612903,0.6451612903225806,
5b09a70b-c6bb-440d-bcd9-9544a38ea77f,OpenAI,company,capability,commercial,blog,2024-08-05,1,814,19,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0,0.0,0.6842105263157895,productivity
bd32d955-b40b-406d-9b7d-36293dc78f60,OpenAI,company,capability,commercial,blog,2025-03-29,1,2240,10,0.4,0.0,0.4,0.0,0.0,0.2,scientific
66ae789c-064c-4d46-931e-6324261535f8,OpenAI,company,capability,commercial,research_paper,2026-05-05,1,204,1,0.0,0.0,0.0,0.0,0.0,1.0,
2ca5b8e3-4f89-45f4-a805-391c7d1d2772,OpenAI,company,capability,commercial,blog,2025-06-14,1,1391,29,0.034482758620689655,0.0,0.2413793103448276,0.3448275862068966,0.0,0.4827586206896552,scientific
54104d6e-8ad6-4dc8-89f2-9cd3eff84f23,OpenAI,company,capability,commercial,research_paper,2026-03-29,1,243,2,0.5,0.0,0.0,0.0,0.0,0.5,scientific
410689c5-3f3d-4d0e-b2f5-45d5cbad9036,OpenAI,company,capability,commercial,research_paper,2026-05-06,1,200,0,,,,,,,
61e6de55-accd-4e7f-bc4d-84203464acd7,OpenAI,company,capability,commercial,research_paper,2026-05-03,1,178,2,0.0,0.0,0.0,0.0,0.0,1.0,
920bc9c7-dc3b-4b70-ac06-94c8a2a4f549,OpenAI,company,capability,commercial,blog,2025-09-04,1,5902,11,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.6363636363636364,scientific
6fa37ec5-cd39-4575-b251-9f25b093279e,OpenAI,company,capability,commercial,research_paper,2026-04-20,1,279,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,productivity
368db2b4-c417-4834-917e-e3d0fd2d7468,OpenAI,company,capability,commercial,research_paper,2026-03-12,1,138,0,,,,,,,
28799e50-b1f6-4f0e-bf0c-d2d5b96396fe,OpenAI,company,capability,commercial,research_paper,2026-03-15,1,235,4,0.0,0.0,0.25,0.0,0.0,0.75,
e1484b61-43e1-4050-891f-db655dada8c6,OpenAI,company,capability,commercial,research_paper,2026-05-05,1,153,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,scientific
06bbbd76-cfc4-47a7-ba73-b19d769d8bcc,OpenAI,company,capability,commercial,blog,2025-08-05,1,2253,0,,,,,,,
909999e4-032a-4b40-843f-95be5e4813a6,OpenAI,company,capability,commercial,research_paper,2026-05-03,1,228,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,scientific
d671637e-4fef-48f8-b669-bd0ec9cbc48b,OpenAI,company,capability,commercial,blog,2025-05-24,1,4184,43,0.13953488372093023,0.0,0.0,0.11627906976744186,0.0,0.7441860465116279,productivity
0e60e370-165b-4640-b081-cd42eb2c1b97,OpenAI,company,capability,commercial,research_paper,2026-01-16,1,161,2,0.0,0.0,0.0,0.0,0.0,1.0,
e7903f3f-25d9-4ca3-ae57-86bdab7ec95c,OpenAI,company,capability,commercial,blog,2025-04-19,1,5557,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.8181818181818182,productivity
3e3f3aba-b2f0-4ba3-ac39-f236c6699434,OpenAI,company,capability,commercial,blog,2025-02-19,1,1062,18,0.16666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.5555555555555556,productivity
2ccf4a32-47ed-4475-ad36-4a446fcdaa07,OpenAI,company,capability,commercial,research_paper,2026-04-30,1,131,3,0.0,0.0,0.0,0.0,0.0,1.0,
1ad6ac82-6290-4c26-a688-89e4897cd1dd,OpenAI,company,capability,commercial,blog,2025-04-06,1,5601,11,0.2727272727272727,0.0,0.0,0.0,0.0,0.7272727272727273,productivity
2cfa5802-9181-42e0-9243-47f81338337f,OpenAI,company,capability,commercial,research_paper,2026-04-27,1,252,3,0.0,0.0,0.0,0.0,0.0,1.0,
fe57c53c-e7a5-49f7-89bd-dc4b5bafc285,OpenAI,company,capability,commercial,blog,2025-06-13,1,4184,43,0.20930232558139536,0.0,0.0,0.11627906976744186,0.0,0.6744186046511628,productivity
6a0065c4-4872-49eb-a369-42ae1d5d19b1,OpenAI,company,capability,commercial,research_paper,2026-04-28,1,229,4,0.0,0.0,0.0,0.0,0.0,1.0,
24c38aa7-63ad-4641-a23b-d1a8139aec59,OpenAI,company,capability,commercial,blog,2021-12-04,0,640,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,productivity
db6fbb0c-68a3-442c-8a69-638b1d6c0f4d,OpenAI,company,capability,commercial,research_paper,2026-04-26,1,244,1,0.0,0.0,0.0,0.0,0.0,1.0,
45ce300d-f284-44f1-aa8e-f359177bf17c,OpenAI,company,capability,commercial,blog,2025-05-05,1,5832,11,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.6363636363636364,other_progress
a801ae6c-3991-4f69-af1f-5d4d95ac4a0d,OpenAI,company,capability,commercial,blog,2019-03-11,0,720,15,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,
348651b9-905c-4224-a0e0-999a374cd037,OpenAI,company,capability,commercial,research_paper,2026-04-27,1,217,3,0.0,0.0,0.0,0.0,0.0,1.0,
a8c97388-44db-4ed6-8947-ca02850268a2,OpenAI,company,capability,commercial,research_paper,2026-03-29,1,207,2,1.0,0.0,0.0,0.0,0.0,0.0,health_biotech
1ab78fa8-f54a-4ea8-8e80-e4b89eb32ce5,OpenAI,company,capability,commercial,research_paper,2026-02-01,1,247,2,0.0,0.0,0.0,0.0,0.0,1.0,
f94e8cee-5369-457a-a549-84d30801ce9d,OpenAI,company,capability,commercial,blog,2021-03-04,0,1812,38,0.0,0.0,0.2631578947368421,0.0,0.0,0.7368421052631579,
0269eba4-88b0-4b73-b3ea-3ffb138e3abd,OpenAI,company,capability,commercial,blog,2025-04-09,1,5592,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.8181818181818182,other_progress
58b9c096-00a6-46b7-8c06-6d447680d5ab,OpenAI,company,capability,commercial,research_paper,2026-02-07,1,171,0,,,,,,,
fd3a7297-7f60-460f-a127-206961ed38f0,OpenAI,company,capability,commercial,blog,2024-05-26,1,1925,2,0.0,0.0,0.0,0.0,0.0,1.0,
b6f9334b-8317-4e35-8833-5fd13dd7dd6a,OpenAI,company,capability,commercial,blog,2025-03-21,1,5185,31,0.0,0.0,0.1935483870967742,0.16129032258064516,0.0,0.6774193548387096,
f85099f0-7d00-41c3-8fa2-07d87613b62b,OpenAI,company,capability,commercial,blog,2024-12-11,1,1018,22,0.0,0.0,0.3181818181818182,0.18181818181818182,0.0,0.5,
fe9153b5-c141-46ee-815e-67f7eca270c6,OpenAI,company,capability,commercial,research_paper,2026-05-03,1,188,1,0.0,0.0,0.0,0.0,0.0,1.0,
3c24d735-8b44-49b7-bf6f-15cd5829e12f,OpenAI,company,capability,commercial,research_paper,2026-05-04,1,155,3,0.0,0.0,1.0,0.0,0.0,0.0,
b002a3c4-594e-4a09-8ae6-d952449489b8,OpenAI,company,capability,commercial,blog,2025-06-13,1,953,22,0.0,0.0,0.3181818181818182,0.13636363636363635,0.0,0.5454545454545454,
1a17c8ec-2f04-4b5a-86b0-6144149ab298,OpenAI,company,capability,commercial,research_paper,2026-05-01,1,223,1,0.0,0.0,0.0,0.0,0.0,1.0,
d791db92-5163-4144-8f4f-fcdeb65333ba,OpenAI,company,capability,commercial,blog,2025-03-21,1,2252,10,0.4,0.0,0.2,0.0,0.0,0.4,productivity
e1cdc6bd-c5a5-4954-b8bf-caf2ba5e6170,OpenAI,company,capability,commercial,research_paper,2026-03-08,1,195,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,other_progress
06183221-c13c-415e-b9be-f117ccbf9438,OpenAI,company,capability,commercial,research_paper,2026-05-03,1,139,4,0.0,0.0,0.5,0.0,0.0,0.5,
3e5e8659-6dbb-4222-ad64-5aa0e233fa95,OpenAI,company,capability,commercial,blog,2021-12-13,0,640,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,productivity
4ddea717-363f-41ea-b353-77c70d8e87c8,OpenAI,company,capability,commercial,research_paper,2026-05-01,1,141,0,,,,,,,
8a83074d-9588-4d21-ba32-b23dedab6e24,OpenAI,company,capability,commercial,research_paper,2026-03-11,1,208,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,other_progress
a32f15a7-2e46-4f3a-bb44-d7737a34171d,OpenAI,company,capability,commercial,blog,2019-12-10,0,2532,33,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.8787878787878788,other_progress
1d07476a-976f-427c-af77-aa3987fa7cff,OpenAI,company,capability,commercial,research_paper,2026-04-26,1,232,1,1.0,0.0,0.0,0.0,0.0,0.0,scientific
42343851-0be7-420c-9151-c148bb16dd9b,OpenAI,company,capability,commercial,blog,2025-08-08,1,1013,0,,,,,,,
aef9b84c-fef4-4381-b15f-6c6df6c9ea46,OpenAI,company,capability,commercial,research_paper,2026-03-17,1,197,2,0.0,0.0,0.0,0.0,0.0,1.0,
22509822-56ac-462a-9427-c944b05336fe,OpenAI,company,capability,commercial,blog,2024-03-04,1,479,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,productivity
39c16e6b-e429-4b3e-a975-6c84e08d19c0,OpenAI,company,capability,commercial,blog,2024-12-11,1,855,19,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.7368421052631579,productivity
2d93857e-4def-4ef6-b2bd-b1f74d70c4bd,OpenAI,company,capability,commercial,research_paper,2026-04-01,1,203,1,1.0,0.0,0.0,0.0,0.0,0.0,scientific
8c63d148-dbc1-4156-8236-07a67593c9d6,OpenAI,company,capability,commercial,blog,2024-05-13,1,1692,8,0.125,0.0,0.25,0.0,0.0,0.625,other_progress
ef309579-0933-40d9-9677-c6fbe5cfa973,OpenAI,company,capability,commercial,research_paper,2025-12-02,1,168,2,0.5,0.0,0.0,0.0,0.0,0.5,productivity
754646e8-2cd1-44a4-a012-8862d947cbc5,OpenAI,company,capability,commercial,research_paper,2026-04-27,1,155,1,0.0,0.0,0.0,0.0,0.0,1.0,
df58cb50-71c1-4d86-b86d-9ad704954eda,OpenAI,company,capability,commercial,research_paper,2025-10-29,1,243,2,0.0,0.0,0.0,0.0,0.0,1.0,
713bd719-6781-4b34-8b3a-735493c5b9b3,OpenAI,company,capability,commercial,research_paper,2023-03-02,1,492,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,
65b27780-9267-45cd-b97a-d49aa6997837,OpenAI,company,capability,commercial,research_paper,2023-03-05,1,581,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,
693c1fc3-e220-4f5f-9128-e96819cc195c,OpenAI,company,capability,commercial,research_paper,2026-04-29,1,213,5,0.2,0.0,0.2,0.0,0.0,0.6,scientific
1fddceec-ec14-405d-9da6-69411824e2b7,OpenAI,company,capability,commercial,research_paper,2026-04-07,1,206,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,other_progress
b47c506e-578a-4693-8a3c-28c9a5d41d8f,OpenAI,company,capability,commercial,blog,2024-05-16,1,986,22,0.0,0.0,0.22727272727272727,0.22727272727272727,0.0,0.5454545454545454,
b45da359-0272-4175-938a-c42353828933,OpenAI,company,capability,commercial,research_paper,2026-01-23,1,154,2,0.0,0.0,1.0,0.0,0.0,0.0,
3e8a7088-b910-4461-80d5-4af97cbe2b1e,OpenAI,company,capability,commercial,research_paper,2025-12-29,1,121,1,0.0,0.0,0.0,0.0,0.0,1.0,
6135a3ce-a7ce-40d4-98c4-3e82aa5892aa,OpenAI,company,capability,commercial,research_paper,2026-03-09,1,256,8,0.0,0.0,0.0,0.0,0.0,1.0,
e588667e-5e0a-493b-a67c-7238dc6cb2c2,OpenAI,company,capability,commercial,research_paper,2026-04-24,1,243,2,0.5,0.0,0.0,0.0,0.0,0.5,scientific
240058b8-f7d2-487e-b56e-9454275bde12,OpenAI,company,capability,commercial,research_paper,2026-02-04,1,120,3,0.0,0.0,0.0,0.0,0.0,1.0,
0f1ba606-720b-4ac8-b55b-9aa61a53a12b,OpenAI,company,capability,commercial,research_paper,2026-04-28,1,213,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,productivity
ea1ceb50-c46f-4c6b-85e2-006f68df8e8b,OpenAI,company,capability,commercial,blog,2021-11-18,0,640,6,0.16666666666666666,0.0,0.5,0.0,0.0,0.3333333333333333,productivity
a596b4e1-0c84-489d-b96f-7c058e8a7eac,OpenAI,company,capability,commercial,research_paper,2026-03-06,1,221,2,0.5,0.0,0.0,0.0,0.0,0.5,productivity
6a9fed1b-c12b-4803-b88c-846d96bff741,OpenAI,company,capability,commercial,blog,2024-08-05,1,1084,18,0.2777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.4444444444444444,other_progress
754008f0-8ee1-4018-a09d-4b4539df5ff7,OpenAI,company,capability,commercial,research_paper,2026-04-26,1,257,1,1.0,0.0,0.0,0.0,0.0,0.0,productivity
d55ea598-5823-4f57-872d-a18ad7ad7c11,OpenAI,company,capability,commercial,research_paper,2026-04-30,1,151,1,0.0,0.0,0.0,0.0,0.0,1.0,
caeb2654-b941-49ae-95a9-0d5e4b2aeb93,OpenAI,company,capability,commercial,blog,2024-06-16,1,830,19,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.0,0.7894736842105263,scientific
2200e80e-8008-42b5-94c0-c571a965d38b,OpenAI,company,capability,commercial,research_paper,2026-05-04,1,235,1,0.0,0.0,0.0,0.0,0.0,1.0,
42345cbc-be7d-4c49-90b7-d3e39d80bfd8,OpenAI,company,capability,commercial,blog,2025-04-28,1,5543,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.8181818181818182,scientific
5f1524bc-3aec-4b66-b9cc-77745c59a203,OpenAI,company,capability,commercial,blog,2025-11-03,1,5928,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.8181818181818182,scientific
17840277-b3cc-4a87-987b-915c7f9639b6,OpenAI,company,capability,commercial,blog,2019-12-06,0,2532,33,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.8787878787878788,other_progress
b5b7fcd4-708a-4f76-990b-ef44862076a6,OpenAI,company,capability,commercial,research_paper,2026-03-02,1,241,1,0.0,0.0,0.0,0.0,0.0,1.0,
894f5466-2202-4a7f-a8d1-1e3c882b3345,OpenAI,company,capability,commercial,research_paper,2026-02-09,1,156,4,0.5,0.25,0.0,0.0,0.0,0.5,productivity
1c248d0f-eac2-495c-98f1-ee4ff49925b5,OpenAI,company,capability,commercial,blog,2025-09-09,1,5903,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.8181818181818182,scientific
8481927b-2646-4fa3-96c5-fb50ed21d5b7,OpenAI,company,capability,commercial,research_paper,2026-04-26,1,237,2,0.0,0.0,0.0,0.0,0.0,1.0,
a19effa0-3631-41c6-bc54-f3463833f5bb,OpenAI,company,capability,commercial,blog,2025-07-18,1,2949,32,0.15625,0.0,0.0,0.21875,0.0,0.625,scientific
0f035718-e830-48ca-9dcb-f2e6d383dafa,OpenAI,company,capability,commercial,blog,2019-03-11,0,1103,11,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.6363636363636364,other_progress
7317b0b4-cb92-41e3-87cd-5bd6196782e0,OpenAI,company,capability,commercial,blog,2024-06-13,1,2049,2,0.0,0.0,0.0,0.0,0.0,1.0,
ad40e2d1-2524-4090-90ad-0a91ee4d943d,OpenAI,company,capability,commercial,research_paper,2026-02-26,1,158,1,0.0,0.0,0.0,0.0,0.0,1.0,
ed88c9b0-b8a1-4627-87e0-c3b80fd12051,OpenAI,company,capability,commercial,research_paper,2026-01-29,1,177,2,0.0,0.0,0.0,0.0,0.0,1.0,
944a8b40-d814-4ddc-8582-f3494b25af85,OpenAI,company,capability,commercial,blog,2025-10-28,1,5931,11,0.36363636363636365,0.0,0.0,0.0,0.0,0.6363636363636364,productivity
2983ea32-95e6-4b7e-b677-d9ed4999038e,OpenAI,company,capability,commercial,blog,2022-12-24,1,1462,33,0.30303030303030304,0.0,0.0,0.09090909090909091,0.030303030303030304,0.5757575757575758,scientific
2254085d-e4c0-4379-80ea-3d542b5b75db,OpenAI,company,capability,commercial,research_paper,2026-01-11,1,220,0,,,,,,,
55ec3003-9cec-440a-a0b6-89faef1aa98f,OpenAI,company,capability,commercial,research_paper,2026-05-04,1,176,5,0.4,0.0,0.0,0.0,0.0,0.6,productivity
43b27703-11e3-4494-aa0f-22aa97be9770,OpenAI,company,capability,commercial,blog,2024-05-05,1,1738,0,,,,,,,
2a09b16c-f1c2-40e3-b140-7728d05a2ec8,OpenAI,company,capability,commercial,research_paper,2026-04-26,1,191,0,,,,,,,
9468f9c1-d143-4ac2-9447-31cf0f28cb9e,OpenAI,company,capability,commercial,blog,2024-06-13,1,1055,18,0.1111111111111111,0.0,0.16666666666666666,0.0,0.05555555555555555,0.6666666666666666,productivity
0307bf73-92c1-4892-8b36-42aca9faf0d6,OpenAI,company,capability,commercial,research_paper,2026-04-29,1,292,2,0.0,0.0,0.0,0.0,0.0,1.0,
9083d903-f5dd-4204-8131-8c74924f703a,OpenAI,company,capability,commercial,research_paper,2026-04-22,1,170,1,0.0,0.0,0.0,0.0,0.0,1.0,
c8a19ca0-c08a-413e-941c-3c7111028cc5,OpenAI,company,capability,commercial,research_paper,2026-02-11,1,193,4,0.0,0.0,0.25,0.5,0.0,0.25,
5f388838-57e4-48a0-a361-3c00e6cc8c36,OpenAI,company,capability,commercial,blog,2025-05-05,1,5848,11,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.7272727272727273,productivity
c16b9346-f28e-4816-a6b0-28e5b400fff2,OpenAI,company,capability,commercial,blog,2017-02-17,0,1833,37,0.0,0.0,0.35135135135135137,0.0,0.02702702702702703,0.6216216216216216,
2df015d9-bc32-4308-9584-e0b9eca60ba1,OpenAI,company,capability,commercial,research_paper,2026-01-26,1,137,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,
8a0c207a-9c56-4065-97f8-2c34acaa8267,OpenAI,company,capability,commercial,research_paper,2026-03-09,1,220,9,0.0,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,
773e1c21-8068-4e99-b606-4cc3108ebe91,OpenAI,company,capability,commercial,blog,2025-01-18,1,3874,44,0.022727272727272728,0.0,0.20454545454545456,0.0,0.0,0.7954545454545454,other_progress
c01a6245-27d8-45d6-aebc-452585bcd481,OpenAI,company,capability,commercial,research_paper,2026-05-06,1,177,1,0.0,0.0,0.0,0.0,0.0,1.0,
5b4637bb-36c3-48e3-8d89-606c9aae8810,OpenAI,company,capability,commercial,research_paper,2026-05-02,1,184,1,0.0,0.0,0.0,0.0,0.0,1.0,
1f188b11-9451-47ca-9cec-bebdbf5310be,OpenAI,company,capability,commercial,research_paper,2026-05-04,1,249,2,0.0,0.0,0.0,0.0,0.0,1.0,
75c57c64-a90d-476d-b8a8-ad691f7d438a,OpenAI,company,capability,commercial,research_paper,2023-02-27,1,5688,72,0.18055555555555555,0.06944444444444445,0.06944444444444445,0.027777777777777776,0.0,0.6666666666666666,scientific
02c1b8c5-7db1-4733-b923-479521eda74f,OpenAI,company,capability,commercial,research_paper,2026-04-30,1,157,1,0.0,0.0,0.0,0.0,0.0,1.0,
2bc91cef-22bd-46dd-8ba4-04d3cabd3ffc,OpenAI,company,capability,commercial,research_paper,2026-04-15,1,221,6,0.0,0.0,0.0,0.0,0.0,1.0,
e0dafcb7-759b-4bda-82ee-dd8b3ccf6cca,OpenAI,company,capability,commercial,blog,2024-05-02,1,1327,34,0.11764705882352941,0.0,0.17647058823529413,0.029411764705882353,0.0,0.6764705882352942,productivity
9672425b-3e65-4871-ba41-fc547502b74b,OpenAI,company,capability,commercial,blog,2025-04-19,1,5544,11,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.6363636363636364,productivity
6a86743b-df7a-47c8-a5ff-82cc5fb548ae,OpenAI,company,capability,commercial,blog,2024-06-25,1,1966,2,0.0,0.0,0.0,0.0,0.0,1.0,
9a6f165b-9c52-45e0-81d5-a80d96c797a8,OpenAI,company,capability,commercial,research_paper,2026-02-03,1,187,0,,,,,,,
5893c976-f772-4281-ad7d-c1421225757b,OpenAI,company,capability,commercial,research_paper,2026-05-05,1,163,1,0.0,0.0,0.0,0.0,0.0,1.0,
e086df35-185b-44d8-8ddd-8f6cddc50a32,OpenAI,company,capability,commercial,blog,2024-06-22,1,1887,10,0.4,0.0,0.2,0.0,0.0,0.4,productivity
87ccc13d-978b-4913-b00f-9a5b820f685e,OpenAI,company,capability,commercial,blog,2025-06-03,1,5942,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.8181818181818182,scientific
8b9bfe32-060a-4923-aaee-df988fdb6cf0,OpenAI,company,capability,commercial,research_paper,2026-04-27,1,206,6,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5,scientific
a9dba554-7386-4411-b909-5f2d42c6b56d,OpenAI,company,capability,commercial,research_paper,2026-03-24,1,192,3,0.0,0.0,0.0,0.0,0.0,1.0,
ca593aa9-ca5c-4390-96b3-533c470be592,OpenAI,company,capability,commercial,blog,2024-05-25,1,1889,10,0.4,0.0,0.3,0.0,0.0,0.3,productivity
aed53db6-bf08-4799-a26c-65bd1f1679c5,OpenAI,company,capability,commercial,blog,2024-05-20,1,1741,8,0.5,0.0,0.125,0.25,0.0,0.25,productivity
a2c9064a-2a63-4e0f-9c0b-d1ee514e95de,OpenAI,company,capability,commercial,blog,2025-04-16,1,5553,11,0.2727272727272727,0.0,0.0,0.18181818181818182,0.0,0.5454545454545454,productivity
ef72790c-4df3-4be4-99a2-e06805005b38,OpenAI,company,capability,commercial,blog,2024-05-01,1,909,6,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,scientific
dffbbff3-e256-47fd-baac-8760faca1d26,OpenAI,company,capability,commercial,research_paper,2025-12-08,1,191,2,0.0,0.0,0.0,0.0,0.0,1.0,
e7f732cd-3c39-473b-aa26-6f201004ffd4,OpenAI,company,capability,commercial,research_paper,2026-04-27,1,222,0,,,,,,,
2abf6432-7921-49f7-ba13-b0d97a5d253e,OpenAI,company,capability,commercial,research_paper,2026-04-28,1,219,1,0.0,0.0,0.0,0.0,0.0,1.0,
a2c7a26d-e68a-4f74-987b-5b64c3557e92,OpenAI,company,capability,commercial,blog,2024-06-10,1,1920,10,0.4,0.0,0.2,0.0,0.0,0.4,productivity
4d5ba7b9-0acf-4744-a237-67e6827abd98,OpenAI,company,capability,commercial,blog,2025-08-09,1,5903,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.8181818181818182,productivity
def6209f-2178-4b0f-82d2-bbcd2a7f3d87,OpenAI,company,capability,commercial,research_paper,2026-02-18,1,259,7,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,climate_energy
bd7393ab-ab47-4077-98e9-2534106f1639,OpenAI,company,capability,commercial,research_paper,2025-10-29,1,238,4,0.75,0.0,0.0,0.0,0.0,0.25,productivity
